SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.022344276,0.50548613,0.21726581,0.012573971,-0.004244703,-0.032473147,0.039677985,-0.03179103,0.0,0.19193386,0.3191451,0.10351663,0.0,0.079378374,0.0,0.057649918,0.0,-0.0014961422,0.0,0.11008744,0.0,0.12714013,0.0,0.07235434,0.20396648,0.35172278,0.15351534,0.007424797,0.19561847,0.0029222073
-0.054038793,1.042233,-0.4862993,0.24481867,0.013866069,-0.013115601,0.025147993,-0.034696106,0.0,-0.029871408,-0.43460533,-0.47555855,0.0,0.06696552,0.0,0.018597402,0.0,-0.0013288092,0.0,0.12895207,0.0,-0.07623384,0.0,-0.066291146,0.2558297,0.3469836,0.109730236,0.005891953,-0.13963489,-0.053013906
-0.015740056,0.14036463,-0.094800755,0.010764931,-0.0164908,-0.024442308,0.06656363,0.2584821,0.0,-0.096748576,-0.44923496,0.11112556,0.0,0.09477554,0.0,0.04491542,0.0,-0.002188489,0.0,0.059190378,0.0,-0.09046142,0.0,-0.060773913,0.18806449,0.2686827,0.104094945,0.009043495,0.3424932,0.019772768
-0.05416906,-0.3216578,-0.790041,0.18353476,0.06817625,0.0015702578,0.03620291,-0.047348496,0.0,-0.11239879,-0.21046197,-0.33904868,0.0,0.059756782,0.0,0.023401804,0.0,-0.00676109,0.0,0.03385042,0.0,-0.07756716,0.0,-0.07047729,0.096475504,-1.6603626,-0.14982772,0.012793473,-0.10135016,-0.06743898
-0.03891568,0.48611438,-0.1198698,-0.0078057256,-0.006840186,0.0045094695,-0.12729715,-0.03913426,0.0,-0.09124216,-0.3734754,0.1234504,0.0,0.07949048,0.0,0.066645965,0.0,-0.001946622,0.0,0.07508671,0.0,-0.057609934,0.0,-0.05738169,0.20415494,0.3302957,-0.24952935,0.006976375,0.23432751,0.014794843
-0.034911282,-0.1915889,0.14164633,-0.07053076,-0.036820866,-0.005550953,0.011824214,-0.010657884,0.0,0.11404484,0.33832285,0.057613116,0.0,0.10055085,0.0,0.01078012,0.0,0.030510724,0.0,-0.30846867,0.0,-0.038730565,0.0,-0.09856499,0.23067318,0.35908404,0.099207684,0.004885666,-0.24162592,-0.034971222
-0.023707474,-0.21047883,-0.026948715,-0.3832613,0.00068091624,-0.003531665,0.02408352,-0.019928629,0.0,0.14236751,0.34525988,0.07042197,0.0,0.111681566,0.0,0.017223371,0.0,0.0027849246,0.0,0.07590215,0.0,0.10618984,0.0,-0.0987738,0.25040412,0.36046657,0.12231092,-0.13676745,-0.2449008,-0.002598883
0.0077256355,-1.5663044,-0.04091792,-0.22803797,-0.023071991,0.0068022027,0.020099027,-0.018737972,0.0,0.10573989,0.23323296,0.041515622,0.0,-0.19707656,0.0,-0.08940455,0.0,-0.013149542,0.0,-0.27405274,0.0,-0.16273896,0.0,-0.09481173,0.21352944,0.2722744,0.013563233,0.037786525,-0.2893736,0.015919833
-0.057110146,-1.755081,-0.18778507,-0.41630778,-0.095314555,-0.12007316,0.056179013,-0.024744175,0.0,0.08804778,0.13088255,0.03435203,0.0,-0.4351304,0.0,-0.11261418,0.0,0.00560678,0.0,-0.06951492,0.0,0.13466218,0.0,0.03906414,-0.057683606,-1.9797658,0.07318046,0.05841121,0.20044754,0.037770398
-0.043534823,-0.6140203,0.13036723,-0.17695847,-0.036881335,-0.008814651,0.027673004,-0.018851371,0.0,0.09980237,0.17805712,0.039188962,0.0,-0.23785378,0.0,0.037873324,0.0,0.0045787236,0.0,0.076573566,0.0,-0.057557326,0.0,-0.26118463,-0.9502211,0.2214344,0.08810766,0.0055192243,-0.2522953,0.045565613
-0.03105737,0.3210328,-0.17261365,-0.10745504,-0.006111994,-0.008777689,0.019317398,-0.03840821,0.0,-0.12962565,0.3393286,0.057436425,0.0,-0.206572,0.0,0.019918714,0.0,0.0026915246,0.0,0.053218868,0.0,-0.07751934,0.0,-0.08278472,0.2800354,0.38545793,-0.20312561,0.008501547,-0.15771571,0.011306809
-0.0024967806,-1.03398,0.77707994,0.06168786,0.035446815,0.025877792,-0.057157654,-0.028328573,0.0,0.1134988,0.12000423,0.035423934,0.0,-0.21831125,0.0,0.12571447,0.0,0.0056064883,0.0,0.06473291,0.0,-0.120706245,0.0,0.059993222,0.10456928,-1.2674077,-0.16798033,-0.009556828,-0.25386235,0.046903577
0.13455795,-0.41848198,0.21273285,-0.23788992,-0.010595937,0.0029175577,0.026191639,-0.026672915,0.0,0.16472486,0.28932714,0.07602745,0.0,0.09118919,0.0,0.115444265,0.0,-0.0008811143,0.0,0.079386525,0.0,0.12887421,0.0,0.07836682,0.1689375,0.2958511,0.110363975,0.005684262,0.23664738,-0.0062799165
-0.05488913,-2.3723547,-0.46598563,-0.102063484,0.035552606,0.025551798,0.026941417,-0.034334376,0.0,0.118604384,-0.19991851,0.03479145,0.0,-0.4724495,0.0,-0.09734112,0.0,-0.010613991,0.0,-0.32248196,0.0,0.08015619,0.0,0.058091838,0.040155254,-1.6792579,0.070779055,-0.18132813,-0.21268374,0.037748706
-0.05895428,0.19926009,-0.39280564,-0.05961292,-0.012284069,-0.003814213,0.022104325,-0.04496869,0.0,-0.08443156,-0.289071,-0.48422906,0.0,0.058652937,0.0,0.019607404,0.0,-0.006892547,0.0,0.017538527,0.0,-0.1073658,0.0,-0.27061906,-0.90439683,0.20569488,-0.14527881,0.034265947,-0.14706536,-0.08405437
0.026962258,-0.5935354,0.13065606,0.015602837,-0.034772694,0.023542522,0.10893731,-0.033926036,0.0,0.071017414,0.2691426,0.052180037,0.0,-0.25433597,0.0,-0.108567886,0.0,0.0025331343,0.0,0.062007904,0.0,0.15032305,0.0,0.06010491,0.15304598,0.22962803,0.12796713,0.04148784,0.2397283,0.01331696
-0.042136256,-0.53397727,-0.22312377,-0.054292224,-0.018952262,0.005496731,-0.14583637,-0.047260966,0.0,0.016261464,-0.24045178,0.06195487,0.0,0.1265106,0.0,-0.04131292,0.0,-0.008513652,0.0,0.08773774,0.0,-0.05969623,0.0,-0.27492094,-0.815039,0.20963518,0.10780152,-0.0074193915,-0.22394493,-0.16120824
-0.041843113,0.4659824,0.37973264,-0.0800074,0.006314706,0.0141118495,0.009214169,-0.04797197,0.0,-0.07047251,-0.37416616,0.09550555,0.0,-0.399923,0.0,-0.08373686,0.0,-0.0038402157,0.0,0.033373702,0.0,-0.040280983,0.0,-0.03211795,0.19988012,0.32783785,-0.2816431,-0.0038016452,0.19976544,0.020589214
-0.048928205,-0.50967354,-0.5558275,-0.46633786,0.009708791,0.0056021274,-0.119629964,-0.053678155,0.0,-0.026274193,-0.2856616,-0.39957318,0.0,0.06660304,0.0,0.023376565,0.0,-0.0066506797,0.0,0.004489464,0.0,-0.10070388,0.0,-0.26588115,-0.7994382,0.19373368,-0.1866463,0.0057477066,-0.12315624,-0.07354612
-0.059093013,0.5590482,-0.29312518,0.1333516,-0.017261982,-0.002114898,-0.14024286,-0.025725415,0.0,-0.07575565,-0.398731,-0.6663908,0.0,0.06464593,0.0,0.04270911,0.0,-0.00676109,0.0,0.033339802,0.0,-0.059138924,0.0,-0.07861376,0.22876897,0.3258018,-0.16517302,0.007081977,-0.091688335,-0.058988165
-0.02937171,-1.3752867,-0.21614783,-0.13462946,0.031972505,0.009075699,0.017235395,-0.026223259,0.0,0.08376533,0.14944378,0.042523257,0.0,-0.34426776,0.0,-0.052843515,0.0,-0.012858619,0.0,0.069805644,0.0,-0.14419243,0.0,0.27559868,-0.6510273,0.27463767,0.08191344,-0.020893538,-0.24154934,0.04836458
-0.0362891,0.35820004,-0.007107261,-0.06746605,0.027768854,-0.009548787,0.019137457,-0.024064831,0.0,-0.0760311,-0.24979356,0.08294913,0.0,-0.17715052,0.0,0.05058725,0.0,-0.0017277165,0.0,-0.11694138,0.0,-0.07320948,0.0,-0.22457546,-0.9071425,0.23675428,-0.18104862,-0.0036855352,-0.1774609,0.02804236
-0.018325148,0.031215535,0.14042628,-0.002803198,-0.02068592,0.005609528,-0.12368091,-0.04304777,0.0,-0.09973734,-0.40713352,-0.6989947,0.0,0.045012936,0.0,0.061228573,0.0,-0.001946622,0.0,0.02833394,0.0,-0.060897145,0.0,-0.05948202,0.1635062,0.26355156,-0.20195799,0.042982265,0.19747053,0.019797357
-0.034856766,0.2931509,-0.090763025,-0.01899401,-0.007229478,-0.0027149075,0.0332926,-0.045001436,0.0,-0.09307758,-0.47321817,0.1163499,0.0,0.08309621,0.0,0.04187354,0.0,-0.00676109,0.0,0.06814793,0.0,-0.09501617,0.0,-0.08928217,0.21713312,0.32333428,-0.19784679,0.0066938493,-0.1931161,-0.059827074
-0.06747899,0.98983747,-0.3826046,0.36172688,-0.013591139,-0.013205825,0.020342372,-0.031418677,0.0,-0.012277395,-0.42298073,-0.43969402,0.0,0.075230755,0.0,0.035413127,0.0,-0.00676109,0.0,0.13188656,0.0,-0.08715698,0.0,-0.07654241,0.2535572,0.34584188,-0.19319136,0.043737248,-0.14792384,-0.0066308165
-0.056243982,-0.5028059,-0.5078022,0.062241558,-0.031120943,0.040354744,-0.31381822,0.113166176,0.0,-0.04278011,-0.18336941,0.043323733,0.0,0.06495941,0.0,-0.027438566,0.0,0.038979784,0.0,-0.39285293,0.0,-0.009001648,0.0,-0.056466404,0.073818915,-1.804464,-0.11538104,0.008759813,-0.14384478,0.006613546
-0.0688274,-1.8275366,-0.6361264,-0.5355011,-0.059964962,0.018421357,0.052386034,-0.07028604,0.0,0.059836175,-0.20553932,-0.3650758,0.0,0.20923352,0.0,-0.0821279,0.0,0.03195371,0.0,0.15572411,0.0,-0.43851393,0.0,-0.09216682,0.09249953,-1.5100443,0.10434238,0.07479707,-0.23809236,-0.18466702
0.16248126,-0.016311001,-0.26965684,0.07108335,0.035549756,-0.00491259,0.024942478,-0.04013042,0.0,-0.122339465,0.24782136,0.08623502,0.0,0.06550778,0.0,0.058428857,0.0,8.2737184e-05,0.0,0.072552085,0.0,-0.06184572,0.0,-0.07187417,0.2202609,0.33708876,-0.25459635,0.007625488,0.24016292,0.00012482658
-0.02285089,-0.025642416,0.032602005,-0.41307405,-0.0012464946,-0.003531665,0.022000818,-0.019352231,0.0,0.13271315,0.16999207,0.081610195,0.0,0.10136689,0.0,0.010976672,0.0,0.005050645,0.0,0.078229964,0.0,0.12537523,0.0,-0.28352836,-0.99498653,0.25254405,0.13877507,-0.13915037,-0.26920307,-0.003266125
-0.06693225,1.0507305,-0.49442267,0.2074326,-0.01994153,-0.013205825,0.028974172,-0.032238767,0.0,-0.016367987,-0.42298073,-0.42507568,0.0,0.07965408,0.0,0.034005113,0.0,-0.00676109,0.0,0.13147539,0.0,-0.08715698,0.0,-0.07654241,0.2535572,0.34584188,-0.18949243,0.008236019,-0.11528992,-0.016985346
-0.07671522,-1.3475299,-0.4268443,-0.06329315,0.036966447,0.041196622,-0.07794078,-0.063999146,0.0,-0.15973657,-0.19806176,0.06036831,0.0,0.20771247,0.0,-0.0839995,0.0,-0.01119888,0.0,0.2513777,0.0,0.07982152,0.0,0.08014397,0.061576698,-1.6373066,0.0927476,0.080978826,-0.2584277,0.029060498
-0.02922894,-0.43172824,-0.6030282,0.10649492,-0.05410384,0.0099015795,0.035556138,-0.07125275,0.0,-0.06794854,-0.26168805,-0.4017667,0.0,0.023124445,0.0,0.0013524918,0.0,-0.0012183988,0.0,0.0046819495,0.0,-0.09393017,0.0,-0.2561552,-0.78490794,0.19209276,-0.15438735,-0.08657377,-0.1254981,0.018199844
-0.045737103,1.038559,-0.27932453,-0.009608307,-0.01612541,-0.0137015665,0.027262488,-0.046386283,0.0,0.0024039405,-0.3615192,0.1423949,0.0,0.08250573,0.0,0.05249324,0.0,-0.002188489,0.0,0.16145702,0.0,-0.079631716,0.0,-0.05517712,0.2272341,0.35091767,-0.24465728,0.008285603,0.23523687,0.0006697362
-0.056898028,-0.5673438,0.15600678,-0.20987536,-0.023154404,0.022378143,0.046534326,-0.05264831,0.0,-0.10318641,0.19891863,0.044702146,0.0,-0.1785624,0.0,-0.11086779,0.0,0.0047001573,0.0,0.0753444,0.0,0.113438554,0.0,-0.13570888,-0.7739068,0.14145716,0.08032014,-0.0038549006,0.4338731,0.04102234
0.121158324,-1.9719738,0.119705126,-0.5747101,0.0897464,0.03379229,0.015273065,-0.04239642,0.0,0.17561835,0.1596916,0.06629199,0.0,0.17940645,0.0,-0.09773143,0.0,0.0912659,0.0,0.06787946,0.0,0.089009546,0.0,0.30979052,-0.6875504,-0.031044884,0.12233994,-0.24798566,-0.21321397,0.0121742375
0.4254411,-2.029957,-0.038288523,-0.018692719,0.01683626,0.04005815,0.0242147,-0.041497715,0.0,0.15280879,-0.18540905,0.047629435,0.0,0.12931459,0.0,-0.09181091,0.0,-0.008911684,0.0,-0.3953664,0.0,0.09477283,0.0,-0.083108574,0.06657399,-1.4302038,-0.24433795,-0.22775236,-0.1674134,0.015918324
-0.045368243,0.06450092,-2.0303137,-0.046261005,0.009347523,-0.0038059782,0.042711448,-0.052542355,0.0,-0.123656526,-0.25896895,-0.54942584,0.0,0.041375667,0.0,0.019654592,0.0,-0.006892547,0.0,0.0058399756,0.0,-0.09222251,0.0,-0.2534044,-0.8665892,0.18517041,-0.5809012,0.006990732,-0.15729402,-0.081031345
-0.035554808,0.004836497,0.07908992,-0.13077872,-0.046985645,0.017226059,-0.13192877,-0.03567005,0.0,0.09647811,-0.37735373,0.07495771,0.0,-0.1898391,0.0,-0.077517904,0.0,-0.0029525268,0.0,-0.1985492,0.0,-0.02403876,0.0,0.046585757,0.10396102,0.30097696,-0.21797591,0.008752142,0.19750614,0.015510026
-0.061033342,1.0203829,-0.46348053,0.26150116,-0.013591139,-0.013704929,0.015518983,-0.03524832,0.0,-0.0012170547,-0.42298073,-0.4855881,0.0,0.054814063,0.0,0.0359301,0.0,-0.0013288092,0.0,0.13101785,0.0,-0.07976529,0.0,-0.06681646,0.26044124,0.34586343,-0.18966591,0.039965633,-0.14792384,-0.052038338
-0.019095112,0.3345483,0.003683341,-0.040736075,-0.00113572,0.006637395,0.03786615,-0.042687695,0.0,0.17643678,0.31918344,0.094910584,0.0,0.097764775,0.0,0.0399047,0.0,-0.0014342042,0.0,0.08261394,0.0,0.0399808,0.0,-0.065823555,0.2458348,0.38160625,0.13941187,0.007519794,0.25334838,0.0055147856
-0.005224007,-0.5912184,0.38649443,0.045494724,-0.06160384,0.007248617,0.034681246,-0.032140933,0.0,0.19053811,0.18879871,0.056683905,0.0,0.07572876,0.0,0.053317633,0.0,0.0062487805,0.0,0.08884389,0.0,0.1535617,0.0,0.24845117,-0.6387523,0.24451846,0.13956827,-0.05386188,-0.18237536,0.03175046
-0.02668475,-0.37613633,-0.18985072,-0.14918563,-0.013536084,0.015278207,-0.07314859,-0.03609282,0.0,-0.06961794,0.2101106,0.043739215,0.0,-0.32380298,0.0,-0.13786942,0.0,-0.0025888286,0.0,0.076520406,0.0,-0.07499413,0.0,0.14564542,-0.6278594,0.27284104,0.10618005,-0.0094926115,0.22125152,0.014057127
-0.04180839,-2.3037193,0.20746459,-0.41199723,-0.11969228,-0.10698195,0.030932348,-0.04047023,0.0,0.10683617,0.13427706,0.037027016,0.0,-0.61141163,0.0,-0.10972085,0.0,-0.00039099983,0.0,0.14375626,0.0,0.1380113,0.0,-0.030683238,0.09472469,-1.7024155,0.10044627,0.033515114,-0.23592344,0.037669536
0.058741067,-0.6283263,0.23231131,-0.1391136,-0.05394774,0.01562509,0.04096014,-0.03596275,0.0,0.14585333,0.1695712,0.05628502,0.0,0.090628274,0.0,-0.10525489,0.0,-0.0010337272,0.0,0.098264426,0.0,0.11559334,0.0,0.28545576,-0.6798658,0.22545975,0.09188785,0.0048415447,-0.17061968,0.011020977
-0.05138681,-0.10191525,-0.28148773,-0.27808377,-0.010520773,-0.0054346626,0.01477411,-0.028275145,0.0,0.046773333,-0.33941498,0.061831404,0.0,0.07216543,0.0,0.03646076,0.0,-0.0068080723,0.0,-0.2840367,0.0,0.08917145,0.0,0.25454426,-0.51549613,0.2628858,0.11838299,0.020525284,-0.16067694,-0.032087687
0.108884536,-0.22864157,-0.024990126,-0.13556972,-0.005351089,-0.0059642144,0.03652985,-0.030138968,0.0,0.14636591,0.31291923,0.07387286,0.0,0.105013505,0.0,-0.06321714,0.0,-0.0018201655,0.0,0.09259603,0.0,0.11584864,0.0,-0.072598755,0.2111173,0.3395557,0.116059594,0.02045224,0.27742803,-0.005159937
-0.023280965,-0.31074598,-0.5132331,0.008652486,-0.020026997,0.004794724,-0.09548768,-0.05195472,0.0,-0.10344201,-0.45158413,-0.46920672,0.0,0.04363633,0.0,0.049727995,0.0,-0.0010869419,0.0,0.006482243,0.0,-0.0726405,0.0,-0.099893585,0.20198761,0.27249664,0.087798975,-0.34434363,-0.14668302,0.009326179
-0.0057186824,-0.4825957,0.7094955,-0.109593764,-0.24774052,0.029807288,0.059938855,-0.020047355,0.0,0.11802807,0.14024158,0.04975654,0.0,0.06102738,0.0,0.1268569,0.0,0.004029802,0.0,-0.32212457,0.0,0.12872532,0.0,0.027905881,0.08115829,-1.5345079,-0.24433137,0.002529511,0.20587575,0.033997852
-0.033634875,-2.194341,-0.024870029,-0.10059842,-0.1707888,0.020817,-0.3279403,-0.009539495,0.0,-0.10951188,0.12924014,0.033369172,0.0,-0.3175071,0.0,-0.081372194,0.0,-0.006746866,0.0,-0.028805986,0.0,0.10541813,0.0,0.049443904,0.08459097,-1.8492057,0.06404857,-0.29105338,-0.14794038,0.03356694
-0.048776668,-0.58005565,-0.21345149,-0.3192202,0.008783367,-0.048354268,0.04107659,0.17560013,0.0,-0.007456386,-0.20494303,0.045590725,0.0,-0.30799294,0.0,-0.066309005,0.0,-0.0071599977,0.0,-0.3369804,0.0,-0.06195683,0.0,-0.28574333,-0.8164648,0.20922428,0.051708017,0.019550033,-0.20529927,-0.15502593
-0.077550784,-0.23566319,0.43082777,-0.2018071,0.012488638,0.018632386,-0.3591265,-0.028165942,0.0,0.05318991,0.21023041,0.043986205,0.0,-0.21654928,0.0,-0.15999357,0.0,-0.0034441457,0.0,0.07630062,0.0,0.10906633,0.0,0.10161796,-0.7227823,0.19203791,-0.2594272,-0.002171065,0.115565054,0.01540176
-0.05921914,0.25355256,-0.2395071,-0.0032168967,0.008457169,0.00823163,0.025666509,-0.053302273,0.0,-0.08061394,-0.2890607,-0.49706224,0.0,0.06463571,0.0,0.014228409,0.0,-0.0066506797,0.0,0.0018957909,0.0,-0.10680635,0.0,-0.2542746,-0.8536217,0.2077869,-0.14153689,0.0054938016,-0.12505648,-0.084691696
-0.008407221,-0.6606988,0.0757378,-0.093516655,0.023922067,0.01488147,-0.14639843,-0.0075267614,0.0,0.19230236,0.18665138,0.04293208,0.0,0.05782323,0.0,-0.13670747,0.0,-0.0025017431,0.0,-0.30469573,0.0,0.074107304,0.0,-0.32216343,-0.91058505,0.19153848,0.079896,-0.045015197,-0.2172505,0.034618977
0.10560621,0.45788997,-0.22451517,-0.1198082,-0.0019957188,0.00031164713,0.023142528,-0.03422081,0.0,0.2364035,0.3115597,0.097668245,0.0,0.10135096,0.0,0.11201674,0.0,0.0003246041,0.0,0.07878143,0.0,-0.07605531,0.0,-0.073983714,0.25482124,0.3734011,0.13262437,0.0049132924,0.24712284,0.0010786662
-0.03975377,0.5055688,-0.009825532,-0.06327979,-0.006840186,-0.007296815,-0.12142528,-0.033208497,0.0,-0.074541464,-0.37261263,0.09799886,0.0,-0.2717298,0.0,0.06942392,0.0,-0.003081093,0.0,0.05666289,0.0,-0.058392573,0.0,-0.050360356,0.20656711,0.32841557,-0.23631276,-0.00185868,0.22045296,0.032417815
-0.05118683,-0.47255203,-0.42099985,-0.04805758,0.0036928519,0.0559419,0.1259633,-0.053152382,0.0,0.0042180303,-0.2861813,0.049690135,0.0,-0.32173294,0.0,-0.01418109,0.0,0.033755776,0.0,0.05688983,0.0,-0.05752587,0.0,-0.26940802,-0.74832696,0.21242334,0.08237081,0.023721926,-0.18064868,-0.109237276
-0.01665074,-0.26283944,-0.108466096,-0.31750274,-0.023307005,-0.023930252,-0.25068435,-0.007608221,0.0,0.12019203,0.1315695,0.0336632,0.0,-0.17111449,0.0,-0.12312973,0.0,0.0050889337,0.0,0.06021008,0.0,0.058288254,0.0,0.049318098,0.10354929,-1.8105966,-0.010501092,-0.0461751,-0.07024859,0.056995705
0.10376733,-1.7283584,-0.2829861,-0.26159805,0.063681595,0.024736634,-0.016152762,-0.027834814,0.0,0.025266426,-0.20018962,0.060852278,0.0,0.1324223,0.0,-0.10703096,0.0,-0.032532625,0.0,-0.28082564,0.0,-0.27586603,0.0,0.27159828,-0.4736008,0.09790832,0.08756907,0.004481381,-0.14047599,0.012774914
-0.053813413,0.016844375,0.7684429,-0.1728223,0.0060674907,0.0015536017,0.05161944,-0.0151487645,0.0,0.06334933,0.2766028,0.06539943,0.0,-0.19811656,0.0,0.09406654,0.0,0.03092992,0.0,0.086291544,0.0,0.18373208,0.0,0.0667937,0.1780789,0.26457268,-0.24188371,0.03206846,-0.18781424,-0.040752575
-0.029354345,-0.31487978,0.5200318,0.13816136,0.0042632394,-0.029548941,0.024411228,0.036522646,0.0,-0.023302509,-0.24311416,0.042977113,0.0,-0.120365426,0.0,0.02388191,0.0,0.0058869096,0.0,-0.24817964,0.0,-0.06140777,0.0,-0.25566906,-0.7250114,0.20236264,0.044573426,0.09665741,-0.20150672,0.023499748
-0.04776715,-1.4759486,-0.33156154,0.0973869,0.032035887,-0.036609348,-0.10245124,-0.018871581,0.0,-0.11030597,-0.18963248,0.03440103,0.0,-0.19181082,0.0,-0.15457143,0.0,0.001841923,0.0,-0.3146261,0.0,0.0694164,0.0,-0.08689048,0.07085578,-1.5737574,0.05787536,0.013190847,-0.15397364,0.038318604
-0.022417175,0.0072277775,0.02705393,-0.29215148,0.009896507,0.01744303,-0.080481395,-0.02878684,0.0,0.12326352,0.2756502,0.09283141,0.0,0.11174061,0.0,0.031130075,0.0,0.002741335,0.0,0.07184631,0.0,-0.07546646,0.0,0.067863725,0.19677879,0.3641457,0.13835925,0.004528249,0.23950309,-0.0040997714
-0.034935933,-0.57891566,-0.3383677,-0.3433195,-0.01174434,0.0060397624,-0.09204962,-0.057273757,0.0,-0.041956697,-0.2856719,-0.39676335,0.0,0.03393937,0.0,0.032228343,0.0,-0.0012183988,0.0,0.021388019,0.0,-0.086425304,0.0,-0.27321482,-0.83834124,0.19308554,-0.1751071,0.041052394,-0.14516327,0.016922012
-0.04207211,0.632599,-0.19321083,0.037826728,-0.00027305892,-0.0029742077,0.0202163,-0.02394136,0.0,0.13755165,0.25787416,0.09807528,0.0,0.09317097,0.0,0.08232366,0.0,-0.00062604994,0.0,0.048056457,0.0,-0.0565843,0.0,-0.07127552,0.29623148,0.4036719,-0.25525042,0.0037091896,-0.15919773,0.011830398
-0.036165953,-0.098079994,-0.684684,0.0751761,-0.06389261,0.0024298662,-0.17283468,-0.03180689,0.0,-0.08619784,-0.20750804,-0.30015895,0.0,0.018403912,0.0,0.02699486,0.0,-0.0029499158,0.0,0.00744301,0.0,-0.06893997,0.0,-0.055888616,0.09663486,-1.6629342,-0.14861292,-0.08572975,-0.10273104,0.013125051
-0.09122214,-2.0511115,-0.50579625,-0.121296905,-0.03623953,0.064093865,-0.26381508,0.20736411,0.0,-0.020237543,-0.16731775,0.033978198,0.0,-0.41503558,0.0,-0.05608791,0.0,-0.010408482,0.0,-0.3555595,0.0,0.05236962,0.0,0.0477067,0.06088829,-1.800403,-0.13317949,0.05475953,-0.24545431,0.03587693
-0.028636405,0.2032094,0.11380764,0.31129843,0.05007514,-0.0075555285,0.027757714,-0.017847555,0.0,0.15915145,0.30671155,0.079363324,0.0,0.07986387,0.0,-0.058330745,0.0,0.0059565464,0.0,-0.18112062,0.0,-0.084962726,0.0,-0.048644785,0.22234021,0.37378654,-0.29430613,0.0035975662,0.21059303,-0.0004893111
-0.054568328,-0.15393715,-0.19969499,-0.27921957,-0.031648293,0.018416159,-0.105229706,-0.02025686,0.0,-0.13424864,-0.21887553,0.035426162,0.0,-0.03631771,0.0,0.060572136,0.0,0.0027941987,0.0,-0.2869463,0.0,0.02646393,0.0,0.052188396,0.043997224,-1.8700844,0.043084476,0.01721036,-0.15190484,0.016360309
-0.030447174,-0.32315606,-0.13540877,-0.35037678,0.04622553,-0.041708726,0.025051428,0.30604482,0.0,-0.0046262904,-0.2836597,0.07879874,0.0,0.10815945,0.0,-0.012795114,0.0,0.0068925982,0.0,0.14427073,0.0,0.08296615,0.0,0.14724907,-0.5343768,0.19363984,0.14342608,0.026705181,0.25963932,-0.002667121
-0.04209198,0.62245506,-0.17999525,-0.045965195,0.01068282,-0.0029742077,0.014269028,-0.033780888,0.0,-0.100272596,0.24066284,0.106913246,0.0,0.08152362,0.0,0.05050616,0.0,-0.00062604994,0.0,0.04932191,0.0,-0.059883475,0.0,-0.06894117,0.29467437,0.40697145,-0.22076602,0.006073701,-0.1450186,0.010140655
-0.04945592,0.997537,-0.47951448,0.13765915,0.019574983,-0.012276527,0.024919892,-0.029266398,0.0,-0.008447942,-0.41753846,-0.47096977,0.0,0.04942271,0.0,0.03187117,0.0,-0.0013288092,0.0,0.10577932,0.0,-0.07285717,0.0,-0.06457689,0.25387898,0.3470665,-0.19157633,-0.08835666,-0.11531518,-0.048904926
-0.012814082,0.52257216,0.005141006,-0.06758933,-0.0060140025,-0.0025395246,0.014556888,-0.04720186,0.0,-0.15811536,0.2573711,0.10184476,0.0,0.101684414,0.0,0.035553135,0.0,-0.0014251922,0.0,0.09380463,0.0,-0.059881054,0.0,0.067006215,0.21619439,0.38696006,0.10865463,0.007584052,0.20031694,0.0075634215
-0.06103741,1.0672344,-0.36894172,0.8007134,-0.0014253276,-0.012616498,0.020646648,-0.033723664,0.0,-0.05747771,-0.43470818,-0.41515297,0.0,0.08755133,0.0,0.021461435,0.0,-0.00676109,0.0,0.14661941,0.0,-0.08436872,0.0,-0.07825667,0.25290972,0.34592348,0.14115195,0.013958866,-0.17261529,-0.014243049
-0.043363087,-1.8515155,0.023273638,-0.47823453,0.091381386,-0.004559164,0.07165482,-0.017909614,0.0,0.08443741,0.13315718,0.0336632,0.0,-0.45366085,0.0,-0.13651201,0.0,-0.006746866,0.0,0.04512579,0.0,0.13869436,0.0,0.055151407,0.034771353,-1.9758726,0.05841619,-0.25536546,-0.12788059,0.038176443
-0.06438514,-0.98050463,-0.54683924,-0.62973243,-0.045541264,0.017249737,-0.1135058,-0.019782042,0.0,0.081745885,-0.17439087,0.0350267,0.0,-0.070351094,0.0,0.08044634,0.0,0.004267253,0.0,-0.24173732,0.0,-0.05524575,0.0,-0.05685104,0.08024095,-1.6675364,0.030562308,0.056847423,-0.16693357,0.049497616
-0.032418765,-0.29439473,-0.24197151,-0.3470457,0.038229387,0.029122496,-0.22836453,0.27577376,0.0,-0.018502962,-0.22965252,0.073588885,0.0,0.07304364,0.0,-0.0055790003,0.0,0.0072636884,0.0,0.13119304,0.0,-0.042161483,0.0,0.2772404,-0.49938393,0.27212915,0.11176617,-0.0568322,-0.11226372,0.009134456
